2024-11-23 11:15:10, 27.70 °C, 76.30 %
2024-11-23 11:18:11, 27.60 °C, 76.30 %
2024-11-23 11:21:11, 27.70 °C, 76.30 %
2024-11-23 11:24:11, 27.70 °C, 76.30 %
2024-11-23 11:27:11, 27.60 °C, 76.30 %
2024-11-23 11:30:12, 27.70 °C, 76.30 %
2024-11-23 11:33:12, 27.70 °C, 76.30 %
2024-11-23 11:36:12, 27.70 °C, 76.30 %
2024-11-23 11:39:12, 27.70 °C, 76.20 %
2024-11-23 11:42:13, 27.70 °C, 76.20 %
2024-11-23 11:45:13, 27.70 °C, 76.20 %
2024-11-23 11:48:13, 27.70 °C, 76.30 %
2024-11-23 11:51:13, 27.70 °C, 76.20 %
2024-11-23 11:54:14, 27.70 °C, 76.30 %
2024-11-23 11:57:14, 27.70 °C, 76.30 %
2024-11-23 12:00:14, 27.70 °C, 76.30 %
2024-11-23 12:03:15, 27.70 °C, 76.30 %
2024-11-23 12:06:15, 27.70 °C, 76.30 %
2024-11-23 12:09:15, 27.70 °C, 76.30 %
2024-11-23 12:12:15, 27.70 °C, 76.30 %
2024-11-23 12:15:16, 27.70 °C, 76.30 %
2024-11-23 12:18:16, 27.70 °C, 76.30 %
2024-11-23 12:27:17, 27.70 °C, 76.20 %
2024-11-23 12:30:17, 27.70 °C, 76.20 %
2024-11-23 12:33:17, 27.70 °C, 76.30 %
2024-11-23 12:36:17, 27.70 °C, 76.30 %
2024-11-23 12:39:18, 27.70 °C, 76.30 %
2024-11-23 12:42:18, 27.70 °C, 76.20 %
2024-11-23 12:45:18, 27.70 °C, 76.20 %
2024-11-23 12:48:18, 27.70 °C, 76.30 %
2024-11-23 12:51:19, 27.70 °C, 76.30 %
2024-11-23 12:54:19, 27.70 °C, 76.40 %
2024-11-23 12:57:19, 27.70 °C, 76.30 %
2024-11-23 13:00:19, 27.70 °C, 76.40 %
2024-11-23 13:03:20, 27.70 °C, 76.30 %
2024-11-23 13:06:20, 27.70 °C, 76.30 %
2024-11-23 13:09:20, 27.70 °C, 76.40 %
2024-11-23 13:12:20, 27.60 °C, 76.50 %
2024-11-23 13:15:21, 27.70 °C, 76.50 %
2024-11-23 13:18:21, 27.70 °C, 76.60 %
2024-11-23 13:21:21, 27.70 °C, 76.60 %
2024-11-23 13:24:21, 27.70 °C, 76.50 %
2024-11-23 13:27:22, 27.70 °C, 76.50 %
2024-11-23 13:30:22, 27.70 °C, 76.50 %
2024-11-23 13:33:22, 27.70 °C, 76.40 %
2024-11-23 13:36:22, 27.70 °C, 76.50 %
2024-11-23 13:39:23, 27.70 °C, 76.40 %
2024-11-23 13:42:23, 27.70 °C, 76.50 %
2024-11-23 13:45:23, 27.70 °C, 76.50 %
2024-11-23 13:48:23, 27.70 °C, 76.50 %
2024-11-23 13:51:24, 27.70 °C, 76.40 %
2024-11-23 13:54:24, 27.70 °C, 76.50 %
2024-11-23 13:57:24, 27.70 °C, 76.40 %
2024-11-23 14:00:24, 27.70 °C, 76.50 %
2024-11-23 14:03:25, 27.70 °C, 76.60 %
2024-11-23 14:06:25, 27.70 °C, 76.60 %
2024-11-23 14:09:25, 27.70 °C, 76.50 %
2024-11-23 14:12:25, 27.70 °C, 76.60 %
2024-11-23 14:15:26, 27.70 °C, 76.60 %
2024-11-23 14:18:26, 27.70 °C, 76.50 %
2024-11-23 14:21:26, 27.70 °C, 76.50 %
2024-11-23 14:24:26, 27.70 °C, 76.60 %
2024-11-23 14:27:27, 27.70 °C, 76.60 %
2024-11-23 14:30:27, 27.70 °C, 76.60 %
2024-11-23 14:33:27, 27.70 °C, 76.60 %
2024-11-23 14:36:27, 27.70 °C, 76.50 %
2024-11-23 14:39:28, 27.70 °C, 76.60 %
2024-11-23 14:42:28, 27.70 °C, 76.60 %
2024-11-23 14:45:28, 27.80 °C, 76.60 %
2024-11-23 14:48:28, 27.70 °C, 76.50 %
2024-11-23 14:51:29, 27.70 °C, 76.50 %
2024-11-23 14:54:29, 27.70 °C, 76.60 %
2024-11-23 14:57:29, 27.70 °C, 76.50 %
2024-11-23 15:00:29, 27.70 °C, 76.50 %
2024-11-23 15:03:30, 27.80 °C, 76.50 %
2024-11-23 15:06:30, 27.70 °C, 76.60 %
2024-11-23 15:09:30, 27.70 °C, 76.50 %
2024-11-23 15:12:30, 27.70 °C, 76.60 %
2024-11-23 15:15:31, 27.70 °C, 76.60 %
2024-11-23 15:18:31, 27.70 °C, 76.60 %
2024-11-23 15:21:31, 27.70 °C, 76.60 %
2024-11-23 15:24:31, 27.70 °C, 76.60 %
2024-11-23 15:27:32, 27.70 °C, 76.70 %
2024-11-23 15:30:32, 27.70 °C, 76.60 %
2024-11-23 15:33:32, 27.70 °C, 76.60 %
2024-11-23 15:36:32, 27.70 °C, 76.70 %
2024-11-23 15:39:33, 27.70 °C, 76.70 %
2024-11-23 15:42:33, 27.70 °C, 76.70 %
2024-11-23 15:45:33, 27.70 °C, 76.80 %
2024-11-23 15:48:33, 27.70 °C, 76.90 %
2024-11-23 15:51:34, 27.70 °C, 76.90 %
2024-11-23 15:54:34, 27.70 °C, 76.90 %
2024-11-23 15:57:34, 27.70 °C, 76.80 %
2024-11-23 16:00:34, 27.60 °C, 76.90 %
2024-11-23 16:03:35, 27.70 °C, 77.00 %
2024-11-23 16:06:35, 27.70 °C, 76.80 %
2024-11-23 16:09:35, 27.70 °C, 76.80 %
2024-11-23 16:12:35, 27.60 °C, 76.90 %
2024-11-23 16:15:36, 27.60 °C, 76.90 %
2024-11-23 16:18:36, 27.60 °C, 76.90 %
2024-11-23 16:21:36, 27.60 °C, 76.80 %
2024-11-23 16:24:37, 27.60 °C, 76.90 %
2024-11-23 16:30:37, 27.70 °C, 76.90 %
2024-11-23 16:33:37, 27.70 °C, 76.90 %
2024-11-23 16:36:38, 27.70 °C, 76.90 %
2024-11-23 16:39:38, 27.60 °C, 76.90 %
2024-11-23 16:42:38, 27.60 °C, 76.80 %
2024-11-23 16:45:38, 27.60 °C, 76.90 %
2024-11-23 16:48:39, 27.60 °C, 76.90 %
2024-11-23 16:51:39, 27.60 °C, 77.00 %
2024-11-23 16:54:39, 27.60 °C, 77.00 %
2024-11-23 16:57:39, 27.60 °C, 76.80 %
2024-11-23 17:00:40, 27.60 °C, 76.90 %
2024-11-23 17:03:40, 27.60 °C, 76.80 %
2024-11-23 17:06:40, 27.60 °C, 76.90 %
2024-11-23 17:09:40, 27.70 °C, 76.90 %
2024-11-23 17:12:41, 27.60 °C, 76.90 %
2024-11-23 17:15:41, 27.60 °C, 77.00 %
2024-11-23 17:18:41, 27.60 °C, 76.90 %
2024-11-23 17:21:41, 27.60 °C, 77.00 %
2024-11-23 17:24:42, 27.60 °C, 76.90 %
2024-11-23 17:27:42, 27.60 °C, 76.90 %
2024-11-23 17:30:42, 27.60 °C, 77.10 %
2024-11-23 17:33:42, 27.50 °C, 77.20 %
2024-11-23 17:36:43, 27.50 °C, 77.30 %
2024-11-23 17:39:43, 27.50 °C, 77.40 %
2024-11-23 17:42:43, 27.40 °C, 77.50 %
2024-11-23 17:45:43, 27.50 °C, 77.50 %
2024-11-23 17:48:44, 27.40 °C, 77.40 %
2024-11-23 17:51:44, 27.50 °C, 77.40 %
2024-11-23 17:54:44, 27.40 °C, 77.40 %
2024-11-23 17:57:44, 27.40 °C, 77.60 %
2024-11-23 18:00:45, 27.40 °C, 77.70 %
2024-11-23 18:03:45, 27.40 °C, 77.60 %
2024-11-23 18:06:45, 27.40 °C, 77.70 %
2024-11-23 18:09:45, 27.50 °C, 77.60 %
2024-11-23 18:12:46, 27.40 °C, 77.70 %
2024-11-23 18:15:46, 27.40 °C, 77.70 %
2024-11-23 18:21:46, 27.40 °C, 77.70 %
2024-11-23 18:24:47, 27.40 °C, 77.70 %
2024-11-23 18:27:47, 27.40 °C, 77.70 %
2024-11-23 18:30:47, 27.40 °C, 77.70 %
2024-11-23 18:33:47, 27.40 °C, 77.80 %
2024-11-23 18:36:48, 27.40 °C, 77.70 %
2024-11-23 18:39:48, 27.40 °C, 77.80 %
2024-11-23 18:42:48, 27.40 °C, 77.80 %
2024-11-23 18:45:48, 27.40 °C, 77.70 %
2024-11-23 18:48:49, 27.40 °C, 77.70 %
2024-11-23 18:51:49, 27.40 °C, 77.70 %
2024-11-23 18:54:49, 27.40 °C, 77.70 %
2024-11-23 18:57:49, 27.40 °C, 77.70 %
2024-11-23 19:00:50, 27.40 °C, 77.80 %
2024-11-23 19:03:50, 27.50 °C, 77.70 %
2024-11-23 19:06:50, 27.40 °C, 77.80 %
2024-11-23 19:09:50, 27.40 °C, 77.80 %
2024-11-23 19:12:51, 27.40 °C, 77.80 %
2024-11-23 19:15:51, 27.40 °C, 77.80 %
2024-11-23 19:18:51, 27.40 °C, 77.70 %
2024-11-23 19:21:51, 27.40 °C, 77.80 %
2024-11-23 19:24:52, 27.40 °C, 77.70 %
2024-11-23 19:27:52, 27.40 °C, 77.70 %
2024-11-23 19:30:52, 27.40 °C, 77.70 %
2024-11-23 19:33:52, 27.40 °C, 77.70 %
2024-11-23 19:36:53, 27.40 °C, 77.70 %
2024-11-23 19:39:53, 27.40 °C, 77.70 %
2024-11-23 19:42:53, 27.40 °C, 77.80 %
2024-11-23 19:45:53, 27.40 °C, 77.80 %
2024-11-23 19:48:54, 27.40 °C, 77.80 %
2024-11-23 19:54:54, 27.50 °C, 77.70 %
2024-11-23 19:57:54, 27.40 °C, 77.70 %
2024-11-23 20:00:55, 27.40 °C, 77.80 %
2024-11-23 20:03:55, 27.40 °C, 77.80 %
2024-11-23 20:06:55, 27.40 °C, 77.70 %
2024-11-23 20:09:55, 27.40 °C, 77.80 %
2024-11-23 20:12:56, 27.40 °C, 77.80 %
2024-11-23 20:15:56, 27.40 °C, 77.80 %
2024-11-23 20:18:56, 27.40 °C, 77.80 %
2024-11-23 20:21:56, 27.40 °C, 77.80 %
2024-11-23 20:24:57, 27.40 °C, 77.70 %
2024-11-23 20:27:57, 27.40 °C, 77.70 %
2024-11-23 20:30:57, 27.40 °C, 77.70 %
2024-11-23 20:33:57, 27.40 °C, 77.70 %
2024-11-23 20:36:58, 27.40 °C, 77.70 %
2024-11-23 20:39:58, 27.40 °C, 77.60 %
2024-11-23 20:42:58, 27.40 °C, 77.80 %
2024-11-23 20:45:58, 27.40 °C, 77.70 %
2024-11-23 20:48:59, 27.40 °C, 77.70 %
2024-11-23 20:51:59, 27.40 °C, 77.70 %
2024-11-23 20:54:59, 27.40 °C, 77.70 %
2024-11-23 20:57:59, 27.40 °C, 77.70 %
2024-11-23 21:01:00, 27.40 °C, 77.80 %
2024-11-23 21:04:00, 27.40 °C, 77.80 %
2024-11-23 21:07:00, 27.40 °C, 77.80 %
2024-11-23 21:10:00, 27.40 °C, 77.70 %
2024-11-23 21:13:01, 27.40 °C, 77.80 %
2024-11-23 21:16:01, 27.50 °C, 77.70 %
2024-11-23 21:19:01, 27.40 °C, 77.80 %
2024-11-23 21:22:02, 27.40 °C, 77.70 %
2024-11-23 21:25:02, 27.40 °C, 77.80 %
2024-11-23 21:28:02, 27.40 °C, 77.80 %
2024-11-23 21:31:02, 27.40 °C, 77.90 %
2024-11-23 21:34:03, 27.40 °C, 77.80 %
2024-11-23 21:37:03, 27.40 °C, 77.80 %
2024-11-23 21:40:03, 27.40 °C, 77.90 %
2024-11-23 21:43:03, 27.40 °C, 77.80 %
2024-11-23 21:46:04, 27.40 °C, 77.80 %
2024-11-23 21:49:04, 27.40 °C, 77.80 %
2024-11-23 21:52:04, 27.40 °C, 77.80 %
2024-11-23 21:55:04, 27.40 °C, 77.80 %
2024-11-23 21:58:05, 27.40 °C, 77.80 %
2024-11-23 22:01:05, 27.40 °C, 77.80 %
2024-11-23 22:04:05, 27.40 °C, 77.80 %
2024-11-23 22:07:05, 27.40 °C, 77.90 %
2024-11-23 22:10:06, 27.40 °C, 78.00 %
2024-11-23 22:13:06, 27.40 °C, 78.00 %
2024-11-23 22:16:06, 27.40 °C, 78.00 %
2024-11-23 22:19:06, 27.40 °C, 77.90 %
2024-11-23 22:22:07, 27.40 °C, 78.00 %
2024-11-23 22:25:07, 27.40 °C, 78.00 %
2024-11-23 22:28:07, 27.40 °C, 78.00 %
2024-11-23 22:31:07, 27.40 °C, 78.00 %
2024-11-23 22:34:08, 27.40 °C, 77.90 %
2024-11-23 22:37:08, 27.40 °C, 78.00 %
2024-11-23 22:40:08, 27.40 °C, 78.00 %
2024-11-23 22:43:08, 27.40 °C, 78.00 %
2024-11-23 22:46:09, 27.40 °C, 78.00 %
2024-11-23 22:49:09, 27.40 °C, 78.10 %
2024-11-23 22:52:09, 27.40 °C, 78.10 %
2024-11-23 22:55:09, 27.40 °C, 78.10 %
2024-11-23 22:58:10, 27.40 °C, 78.20 %
2024-11-23 23:01:10, 27.40 °C, 78.10 %
2024-11-23 23:04:10, 27.40 °C, 78.10 %
2024-11-23 23:07:10, 27.40 °C, 78.10 %
2024-11-23 23:10:11, 27.40 °C, 78.20 %
2024-11-23 23:13:11, 27.40 °C, 78.20 %
2024-11-23 23:16:11, 27.40 °C, 78.10 %
2024-11-23 23:19:11, 27.40 °C, 78.10 %
2024-11-23 23:22:12, 27.30 °C, 78.20 %
2024-11-23 23:25:12, 27.30 °C, 78.20 %
2024-11-23 23:28:12, 27.40 °C, 78.20 %
2024-11-23 23:31:12, 27.40 °C, 78.20 %
2024-11-23 23:34:13, 27.40 °C, 78.20 %
2024-11-23 23:37:13, 27.40 °C, 78.20 %
2024-11-23 23:40:13, 27.30 °C, 78.20 %
2024-11-23 23:43:13, 27.40 °C, 78.30 %
2024-11-23 23:46:14, 27.40 °C, 78.20 %
2024-11-23 23:49:14, 27.40 °C, 78.30 %
2024-11-23 23:52:14, 27.40 °C, 78.30 %
2024-11-23 23:55:14, 27.30 °C, 78.30 %
2024-11-23 23:58:15, 27.40 °C, 78.30 %
2024-11-24 00:01:15, 27.40 °C, 78.30 %
2024-11-24 00:04:15, 27.30 °C, 78.20 %
2024-11-24 00:07:15, 27.40 °C, 78.20 %
2024-11-24 00:10:16, 27.40 °C, 78.20 %
2024-11-24 00:16:16, 27.40 °C, 78.30 %
2024-11-24 00:19:16, 27.30 °C, 78.20 %
2024-11-24 00:22:17, 27.40 °C, 78.20 %
2024-11-24 00:25:17, 27.40 °C, 78.20 %
2024-11-24 00:28:17, 27.40 °C, 78.20 %
2024-11-24 00:31:17, 27.40 °C, 78.20 %
2024-11-24 00:34:18, 27.40 °C, 78.20 %
2024-11-24 00:37:18, 27.40 °C, 78.20 %
2024-11-24 00:40:18, 27.30 °C, 78.30 %
2024-11-24 00:43:18, 27.40 °C, 78.30 %
2024-11-24 00:46:19, 27.40 °C, 78.30 %
2024-11-24 00:49:19, 27.40 °C, 78.30 %
2024-11-24 00:52:19, 27.40 °C, 78.40 %
2024-11-24 00:55:19, 27.40 °C, 78.30 %
2024-11-24 00:58:20, 27.40 °C, 78.30 %
2024-11-24 01:01:20, 27.40 °C, 78.30 %
2024-11-24 01:04:20, 27.40 °C, 78.40 %
2024-11-24 01:10:21, 27.40 °C, 78.40 %
2024-11-24 01:13:21, 27.40 °C, 78.40 %
2024-11-24 01:16:21, 27.30 °C, 78.40 %
2024-11-24 01:19:21, 27.40 °C, 78.40 %
2024-11-24 01:22:22, 27.40 °C, 78.40 %
2024-11-24 01:25:22, 27.30 °C, 78.50 %
2024-11-24 01:28:22, 27.40 °C, 78.40 %
2024-11-24 01:31:23, 27.40 °C, 78.40 %
2024-11-24 01:34:23, 27.40 °C, 78.40 %
2024-11-24 01:37:23, 27.40 °C, 78.40 %
2024-11-24 01:40:23, 27.40 °C, 78.30 %
2024-11-24 01:43:24, 27.40 °C, 78.40 %
2024-11-24 01:46:24, 27.40 °C, 78.30 %
2024-11-24 01:49:24, 27.30 °C, 78.30 %
2024-11-24 01:52:24, 27.40 °C, 78.40 %
2024-11-24 01:55:25, 27.40 °C, 78.40 %
2024-11-24 01:58:25, 27.40 °C, 78.40 %
2024-11-24 02:01:25, 27.40 °C, 78.40 %
2024-11-24 02:04:25, 27.40 °C, 78.40 %
2024-11-24 02:07:26, 27.40 °C, 78.40 %
2024-11-24 02:10:26, 27.30 °C, 78.50 %
2024-11-24 02:13:26, 27.30 °C, 78.50 %
2024-11-24 02:16:26, 27.30 °C, 78.60 %
2024-11-24 02:19:27, 27.30 °C, 78.60 %
2024-11-24 02:22:27, 27.40 °C, 78.50 %
2024-11-24 02:25:27, 27.40 °C, 78.50 %
2024-11-24 02:28:27, 27.40 °C, 78.50 %
2024-11-24 02:31:28, 27.30 °C, 78.50 %
2024-11-24 02:34:28, 27.30 °C, 78.60 %
2024-11-24 02:37:28, 27.40 °C, 78.60 %
2024-11-24 02:40:28, 27.40 °C, 78.50 %
2024-11-24 02:43:29, 27.40 °C, 78.60 %
2024-11-24 02:46:29, 27.30 °C, 78.60 %
2024-11-24 02:49:29, 27.30 °C, 78.50 %
2024-11-24 02:52:29, 27.30 °C, 78.60 %
2024-11-24 02:55:30, 27.40 °C, 78.70 %
2024-11-24 02:58:30, 27.30 °C, 78.60 %
2024-11-24 03:01:30, 27.40 °C, 78.70 %
2024-11-24 03:04:30, 27.40 °C, 78.60 %
2024-11-24 03:07:31, 27.40 °C, 78.70 %
2024-11-24 03:10:31, 27.30 °C, 78.70 %
2024-11-24 03:13:31, 27.30 °C, 78.60 %
2024-11-24 03:16:31, 27.30 °C, 78.60 %
2024-11-24 03:19:32, 27.40 °C, 78.70 %
2024-11-24 03:22:32, 27.30 °C, 78.60 %
2024-11-24 03:25:32, 27.30 °C, 78.50 %
2024-11-24 03:28:32, 27.30 °C, 78.60 %
2024-11-24 03:31:33, 27.30 °C, 78.70 %
2024-11-24 03:34:33, 27.30 °C, 78.70 %
2024-11-24 03:37:33, 27.30 °C, 78.60 %
2024-11-24 03:40:33, 27.30 °C, 78.70 %
2024-11-24 03:43:34, 27.30 °C, 78.70 %
2024-11-24 03:46:34, 27.40 °C, 78.60 %
2024-11-24 03:49:34, 27.40 °C, 78.70 %
2024-11-24 03:52:34, 27.30 °C, 78.70 %
2024-11-24 03:55:35, 27.30 °C, 78.80 %
2024-11-24 03:58:35, 27.30 °C, 78.70 %
2024-11-24 04:01:35, 27.30 °C, 78.70 %
2024-11-24 04:04:35, 27.30 °C, 78.80 %
2024-11-24 04:07:36, 27.30 °C, 78.80 %
2024-11-24 04:10:36, 27.30 °C, 78.80 %
2024-11-24 04:13:36, 27.30 °C, 78.70 %
2024-11-24 04:16:36, 27.40 °C, 78.70 %
2024-11-24 04:19:37, 27.30 °C, 78.80 %
2024-11-24 04:22:37, 27.30 °C, 78.80 %
2024-11-24 04:25:37, 27.30 °C, 78.90 %
2024-11-24 04:28:37, 27.30 °C, 78.80 %
2024-11-24 04:31:38, 27.30 °C, 78.80 %
2024-11-24 04:34:38, 27.30 °C, 78.90 %
2024-11-24 04:37:38, 27.40 °C, 78.70 %
2024-11-24 04:40:38, 27.30 °C, 78.80 %
2024-11-24 04:43:39, 27.30 °C, 78.90 %
2024-11-24 04:46:39, 27.30 °C, 78.90 %
2024-11-24 04:49:39, 27.30 °C, 78.80 %
2024-11-24 04:52:39, 27.30 °C, 78.90 %
2024-11-24 04:55:40, 27.30 °C, 78.90 %
2024-11-24 04:58:40, 27.30 °C, 78.80 %
2024-11-24 05:01:40, 27.30 °C, 78.90 %
2024-11-24 05:04:40, 27.30 °C, 78.90 %
2024-11-24 05:07:41, 27.30 °C, 79.00 %
2024-11-24 05:10:41, 27.30 °C, 78.90 %
2024-11-24 05:13:41, 27.30 °C, 78.90 %
2024-11-24 05:16:41, 27.30 °C, 78.90 %
2024-11-24 05:19:42, 27.30 °C, 79.00 %
2024-11-24 05:22:42, 27.30 °C, 78.90 %
2024-11-24 05:25:42, 27.30 °C, 79.00 %
2024-11-24 05:28:42, 27.30 °C, 79.00 %
2024-11-24 05:31:43, 27.30 °C, 79.00 %
2024-11-24 05:34:43, 27.30 °C, 79.00 %
2024-11-24 05:37:43, 27.30 °C, 79.00 %
2024-11-24 05:40:43, 27.30 °C, 79.00 %
2024-11-24 05:43:44, 27.30 °C, 79.00 %
2024-11-24 05:46:44, 27.30 °C, 79.00 %
2024-11-24 05:49:44, 27.30 °C, 79.00 %
2024-11-24 05:52:44, 27.30 °C, 79.10 %
2024-11-24 05:55:45, 27.30 °C, 79.00 %
2024-11-24 05:58:45, 27.30 °C, 79.00 %
2024-11-24 06:01:45, 27.30 °C, 79.10 %
2024-11-24 06:04:45, 27.30 °C, 79.10 %
2024-11-24 06:07:46, 27.30 °C, 79.10 %
2024-11-24 06:10:46, 27.30 °C, 79.10 %
2024-11-24 06:13:46, 27.30 °C, 79.10 %
2024-11-24 06:16:47, 27.30 °C, 79.10 %
2024-11-24 06:19:47, 27.30 °C, 79.10 %
2024-11-24 06:22:47, 27.30 °C, 79.10 %
2024-11-24 06:25:47, 27.30 °C, 79.20 %
2024-11-24 06:28:48, 27.30 °C, 79.20 %
2024-11-24 06:31:48, 27.30 °C, 79.20 %
2024-11-24 06:34:48, 27.30 °C, 79.20 %
2024-11-24 06:37:48, 27.30 °C, 79.20 %
2024-11-24 06:40:49, 27.30 °C, 79.30 %
2024-11-24 06:43:49, 27.30 °C, 79.20 %
2024-11-24 06:46:49, 27.30 °C, 79.20 %
2024-11-24 06:49:49, 27.30 °C, 79.20 %
2024-11-24 06:52:50, 27.30 °C, 79.20 %
2024-11-24 06:55:50, 27.30 °C, 79.20 %
2024-11-24 06:58:50, 27.30 °C, 79.20 %
2024-11-24 07:01:50, 27.30 °C, 79.20 %
2024-11-24 07:04:51, 27.30 °C, 79.20 %
2024-11-24 07:07:51, 27.30 °C, 79.20 %
2024-11-24 07:10:51, 27.30 °C, 79.20 %
2024-11-24 07:13:51, 27.30 °C, 79.20 %
2024-11-24 07:16:52, 27.30 °C, 79.30 %
2024-11-24 07:19:52, 27.30 °C, 79.30 %
2024-11-24 07:22:52, 27.30 °C, 79.30 %
2024-11-24 07:25:52, 27.30 °C, 79.30 %
2024-11-24 07:28:53, 27.30 °C, 79.30 %
2024-11-24 07:31:53, 27.30 °C, 79.30 %
2024-11-24 07:34:53, 27.30 °C, 79.40 %
2024-11-24 07:37:53, 27.30 °C, 79.50 %
2024-11-24 07:43:54, 27.30 °C, 79.30 %
2024-11-24 07:46:54, 27.30 °C, 79.30 %
2024-11-24 07:49:54, 27.30 °C, 79.40 %
2024-11-24 07:52:55, 27.30 °C, 79.30 %
2024-11-24 07:55:55, 27.40 °C, 79.30 %
2024-11-24 07:58:55, 27.30 °C, 79.40 %
2024-11-24 08:01:55, 27.30 °C, 79.30 %
2024-11-24 08:04:56, 27.40 °C, 79.30 %
2024-11-24 08:07:56, 27.40 °C, 79.30 %
2024-11-24 08:10:56, 27.40 °C, 79.30 %
2024-11-24 08:13:56, 27.40 °C, 79.20 %
2024-11-24 08:16:57, 27.40 °C, 79.10 %
2024-11-24 08:19:57, 27.40 °C, 79.10 %
2024-11-24 08:22:57, 27.40 °C, 79.10 %
2024-11-24 08:25:57, 27.40 °C, 79.10 %
2024-11-24 08:28:58, 27.50 °C, 79.00 %
2024-11-24 08:31:58, 27.50 °C, 78.90 %
2024-11-24 08:34:58, 27.50 °C, 78.80 %
2024-11-24 08:37:58, 27.50 °C, 78.90 %
2024-11-24 08:40:59, 27.50 °C, 78.80 %
2024-11-24 08:43:59, 27.50 °C, 78.90 %
2024-11-24 08:46:59, 27.50 °C, 79.00 %
2024-11-24 08:49:59, 27.50 °C, 79.00 %
2024-11-24 08:53:00, 27.50 °C, 79.10 %
2024-11-24 08:56:00, 27.50 °C, 79.00 %
2024-11-24 08:59:00, 27.50 °C, 79.00 %
2024-11-24 09:02:00, 27.50 °C, 79.00 %
2024-11-24 09:05:01, 27.50 °C, 79.10 %
2024-11-24 09:08:01, 27.50 °C, 78.90 %
2024-11-24 09:11:01, 27.50 °C, 79.00 %
2024-11-24 09:14:01, 27.50 °C, 79.00 %
2024-11-24 09:17:02, 27.50 °C, 78.80 %
2024-11-24 09:20:02, 27.50 °C, 78.90 %
2024-11-24 09:23:02, 27.50 °C, 78.90 %
2024-11-24 09:29:03, 27.50 °C, 78.90 %
2024-11-24 09:32:03, 27.60 °C, 78.80 %
2024-11-24 09:35:03, 27.60 °C, 78.70 %
2024-11-24 09:38:03, 27.60 °C, 78.80 %
2024-11-24 09:41:04, 27.60 °C, 78.70 %
2024-11-24 09:44:04, 27.60 °C, 78.80 %
2024-11-24 09:47:04, 27.60 °C, 78.60 %
2024-11-24 09:50:04, 27.60 °C, 78.50 %
2024-11-24 09:53:05, 27.60 °C, 78.60 %
2024-11-24 09:56:05, 27.60 °C, 78.60 %
2024-11-24 09:59:05, 27.60 °C, 78.80 %
2024-11-24 10:02:05, 27.60 °C, 78.80 %
2024-11-24 10:05:06, 27.50 °C, 79.00 %
2024-11-24 10:08:06, 27.50 °C, 79.00 %
2024-11-24 10:11:06, 27.50 °C, 79.00 %
2024-11-24 10:14:06, 27.60 °C, 79.00 %
2024-11-24 10:17:07, 27.60 °C, 78.90 %
2024-11-24 10:20:07, 27.60 °C, 78.90 %
2024-11-24 10:23:07, 27.50 °C, 78.90 %
2024-11-24 10:26:07, 27.50 °C, 79.10 %
2024-11-24 10:29:08, 27.50 °C, 79.20 %
2024-11-24 10:32:08, 27.50 °C, 79.20 %
2024-11-24 10:35:08, 27.50 °C, 79.10 %
2024-11-24 10:38:08, 27.50 °C, 79.10 %
2024-11-24 10:41:09, 27.50 °C, 79.20 %
2024-11-24 10:44:09, 27.50 °C, 79.10 %
2024-11-24 10:47:09, 27.50 °C, 79.10 %
2024-11-24 10:50:09, 27.50 °C, 79.10 %
2024-11-24 10:53:10, 27.50 °C, 79.20 %
2024-11-24 10:56:10, 27.50 °C, 79.20 %
2024-11-24 10:59:10, 27.50 °C, 79.20 %
2024-11-24 11:02:10, 27.50 °C, 79.20 %
2024-11-24 11:05:11, 27.50 °C, 79.20 %
2024-11-24 11:08:11, 27.50 °C, 79.20 %
2024-11-24 11:11:11, 27.50 °C, 79.10 %
2024-11-24 11:14:12, 27.50 °C, 79.10 %
2024-11-24 11:17:12, 27.50 °C, 79.20 %
2024-11-24 11:20:12, 27.50 °C, 79.20 %
2024-11-24 11:23:12, 27.50 °C, 79.10 %
2024-11-24 11:26:13, 27.50 °C, 79.10 %
2024-11-24 11:29:13, 27.50 °C, 79.10 %
2024-11-24 11:32:13, 27.50 °C, 79.20 %
2024-11-24 11:35:13, 27.50 °C, 79.20 %
2024-11-24 11:38:14, 27.50 °C, 79.20 %
2024-11-24 11:41:14, 27.50 °C, 79.10 %
2024-11-24 11:44:14, 27.50 °C, 79.10 %
2024-11-24 11:47:14, 27.50 °C, 79.20 %
2024-11-24 11:50:15, 27.50 °C, 79.10 %
2024-11-24 11:53:15, 27.50 °C, 79.10 %
2024-11-24 11:56:15, 27.50 °C, 79.20 %
2024-11-24 11:59:15, 27.50 °C, 79.10 %
2024-11-24 12:02:16, 27.50 °C, 79.20 %
2024-11-24 12:05:16, 27.50 °C, 79.10 %
2024-11-24 12:08:16, 27.50 °C, 79.20 %
2024-11-24 12:11:16, 27.50 °C, 79.20 %
2024-11-24 12:14:17, 27.50 °C, 79.20 %
2024-11-24 12:17:17, 27.50 °C, 79.20 %
2024-11-24 12:20:17, 27.50 °C, 79.20 %
2024-11-24 12:23:17, 27.50 °C, 79.10 %
2024-11-24 12:26:18, 27.50 °C, 79.20 %
2024-11-24 12:29:18, 27.50 °C, 79.20 %
2024-11-24 12:32:18, 27.50 °C, 79.20 %
2024-11-24 12:35:18, 27.50 °C, 79.30 %
2024-11-24 12:38:19, 27.50 °C, 79.20 %
2024-11-24 12:41:19, 27.50 °C, 79.20 %
